"PC1","PC2","PC3","PC4","PC5","PC6","sample","patient","condition"
-91.2373644935816,62.5657375344664,3.08336047507822,4.90031504386115,0.0462599752987715,1.10945355279082e-12,"AMC_2_tumor","2","tumor"
-88.8440652490874,-62.7793599515265,-10.4642090550766,-4.90682379228034,-0.321388414356027,-2.20563571204889e-13,"AMC_3_tumor","3","tumor"
51.8338366043748,4.91993432743626,-41.8095108064805,5.32729165052305,-28.7116254571395,-8.55265063957021e-13,"AMC_5_tumor","5","tumor"
40.3061758221781,4.18758804496124,35.0971949273194,-44.9355185954805,-1.4794018755482,-2.48587364885464e-13,"AMC_2_normal","2","normal"
38.0811106724757,-12.7688932052543,50.8134043674681,36.4208444695628,-0.380166069949481,-2.99574872287406e-13,"AMC_3_normal","3","normal"
49.8603066436317,3.87499324991892,-36.7202399083092,3.19389122381324,30.8463218416947,5.90030764047525e-13,"AMC_5_normal","5","normal"
