"ensembl_gene_id","ensembl_gene_id_clean","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"ENSG00000170382.13","ENSG00000170382","LRRN2",820.358719670428,-2.62668234506971,0.717438866220308,-3.66119326502046,0.000251043292363783,0.0245031127362045,"down_in_tumor"
"ENSG00000180861.9","ENSG00000180861","LINC01559",1038.64100053029,-2.76211738779629,0.751548702105188,-3.67523406009382,0.000237631457335178,0.0245031127362045,"down_in_tumor"
"ENSG00000184828.11","ENSG00000184828","ZBTB7C",1270.94604540954,-2.30412318941822,0.62776518289233,-3.67035836361988,0.000242210652484391,0.0245031127362045,"down_in_tumor"
"ENSG00000211664.3","ENSG00000211664","IGLV2-18",447.476918415572,-2.74508989232909,0.748754191414559,-3.66620971716101,0.00024617206669436,0.0245031127362045,"down_in_tumor"
"ENSG00000239951.1","ENSG00000239951","IGKV3-20",16278.8060184714,-2.29599575427262,0.627068751912677,-3.6614737176257,0.000250768590261783,0.0245031127362045,"down_in_tumor"
"ENSG00000299646.1","ENSG00000299646","",53.3212757529073,-3.94571106484193,1.07421982460804,-3.67309462593619,0.000239630694883808,0.0245031127362045,"down_in_tumor"
"ENSG00000239571.1","ENSG00000239571","IGKV2D-30",139.3988537434,-3.08487246571328,0.843360913044194,-3.65783191750983,0.000254357754953599,0.0245132687759821,"down_in_tumor"
"ENSG00000242371.1","ENSG00000242371","IGKV1-39",411.782479441275,-2.40113730173372,0.656494190993987,-3.65751492499606,0.000254672434468414,0.0245132687759821,"down_in_tumor"
"ENSG00000275395.7","ENSG00000275395","FCGBP",37239.2895179429,-2.32242816596085,0.635033521347128,-3.65717413001155,0.000255011149983946,0.0245132687759821,"down_in_tumor"
"ENSG00000211668.2","ENSG00000211668","IGLV2-11",2813.26221046473,-2.5345536706274,0.693318461670868,-3.65568466836904,0.000256496487210436,0.0245321489501318,"down_in_tumor"
"ENSG00000214814.7","ENSG00000214814","FER1L6",460.667911572254,-2.46632197735399,0.675003572323987,-3.65379099974631,0.000258396627029977,0.0245684316484747,"down_in_tumor"
"ENSG00000125144.15","ENSG00000125144","MT1G",2586.75647086894,-2.77213804362394,0.760447271643878,-3.64540468089436,0.000266971356977048,0.0245803471785365,"down_in_tumor"
"ENSG00000242366.4","ENSG00000242366","UGT1A8",466.915923866733,-2.85121288613535,0.782075803521548,-3.64569888660006,0.000266666080066363,0.0245803471785365,"down_in_tumor"
"ENSG00000244575.3","ENSG00000244575","IGKV1-27",2084.75175705332,-2.19697315916948,0.602726624601418,-3.64505742652788,0.000267332100349764,0.0245803471785365,"down_in_tumor"
"ENSG00000162670.12","ENSG00000162670","BRINP3",97.7804860153614,-2.75756489373503,0.757375215609079,-3.64094947511242,0.00027163444416999,0.0247369300281694,"down_in_tumor"
"ENSG00000169860.7","ENSG00000169860","P2RY1",1117.14856676245,-2.48482499507531,0.683279234941754,-3.63661716616798,0.000276242021137049,0.0249659077952567,"down_in_tumor"
"ENSG00000160408.17","ENSG00000160408","ST6GALNAC6",4854.99383140074,-2.32765176922707,0.641409554596703,-3.62896335507602,0.000284561626860012,0.0250225816201363,"down_in_tumor"
"ENSG00000160868.17","ENSG00000160868","CYP3A4",158.400595343373,-3.14366267626064,0.865683576248317,-3.63142233780683,0.000281863481363875,0.0250225816201363,"down_in_tumor"
"ENSG00000177675.10","ENSG00000177675","CD163L1",1400.16909696863,-2.06234785622902,0.568247432894772,-3.62931310700866,0.000284176387067663,0.0250225816201363,"down_in_tumor"
"ENSG00000183034.14","ENSG00000183034","OTOP2",698.380365095691,-6.39294786928312,1.76196566774603,-3.62830444787338,0.000285288720200156,0.0250225816201363,"down_in_tumor"
"ENSG00000065325.14","ENSG00000065325","GLP2R",176.607462588816,-2.71205519419398,0.748342733806098,-3.62408168300154,0.000289989953956376,0.0253026402748525,"down_in_tumor"
"ENSG00000117472.11","ENSG00000117472","TSPAN1",17760.8521153335,-2.15741805675236,0.595714632336914,-3.6215629760328,0.000292828500037583,0.0253336583691606,"down_in_tumor"
"ENSG00000074410.15","ENSG00000074410","CA12",8796.69799532728,-2.18236209820533,0.602818240784973,-3.62026553039192,0.000294300838902788,0.0253458274517501,"down_in_tumor"
"ENSG00000251546.1","ENSG00000251546","IGKV1D-39",7465.02542997852,-2.23221958967319,0.61772773581284,-3.61359780411335,0.000301977370874481,0.025658639731491,"down_in_tumor"
"ENSG00000266964.7","ENSG00000266964","FXYD1",145.527826247761,-2.73375522422314,0.756892452946199,-3.61181461591012,0.000304061904877856,0.0257209343801788,"down_in_tumor"
"ENSG00000165521.17","ENSG00000165521","EML5",55.2786897874974,-3.58574534148942,0.993985143769761,-3.60744359607853,0.000309228731604729,0.0259240695249518,"down_in_tumor"
"ENSG00000224189.9","ENSG00000224189","HAGLR",1046.90027285383,-2.51059763783517,0.696353004598149,-3.60535191383857,0.000311730211145818,0.0259240695249518,"down_in_tumor"
"ENSG00000295422.1","ENSG00000295422","",31.629577783688,-4.70314915730399,1.3045456442017,-3.60520092049521,0.000311911517953762,0.0259240695249518,"down_in_tumor"
"ENSG00000197766.10","ENSG00000197766","CFD",2533.53249261345,-2.3613985488838,0.656504808774649,-3.59692498413118,0.000322001297209619,0.0264165978008219,"down_in_tumor"
"ENSG00000243264.3","ENSG00000243264","IGKV2D-29",1227.03157471264,-2.36588001990257,0.657651581276991,-3.5974672414056,0.000321330950737938,0.0264165978008219,"down_in_tumor"
"ENSG00000203859.11","ENSG00000203859","HSD3B2",2576.16200729777,-2.60009388524375,0.72344977929756,-3.59402125710555,0.000325613254204162,0.0265114534132088,"down_in_tumor"
"ENSG00000224373.3","ENSG00000224373","IGHV4-59",4451.65953824132,-2.28044997935726,0.634558691442121,-3.59375737833584,0.000325943366715224,0.0265114534132088,"down_in_tumor"
"ENSG00000211652.2","ENSG00000211652","IGLV7-43",497.417591165424,-2.51891610485523,0.701147012756023,-3.59256483879755,0.000327439144539129,0.0265197839915457,"down_in_tumor"
"ENSG00000165072.11","ENSG00000165072","MAMDC2",238.591526062775,-2.93791167953231,0.82074896762133,-3.57954964968993,0.000344186852673097,0.0276310331580903,"down_in_tumor"
"ENSG00000115590.15","ENSG00000115590","IL1R2",565.173834130561,-2.57968353003322,0.722478214494466,-3.5706038995768,0.000356159142626367,0.0277038842164759,"down_in_tumor"
"ENSG00000153233.13","ENSG00000153233","PTPRR",530.326452614101,-2.5288801990488,0.707889615355734,-3.572421666022,0.000353695299726408,0.0277038842164759,"down_in_tumor"
"ENSG00000211663.2","ENSG00000211663","IGLV3-19",3659.01723779813,-2.51872816275876,0.705400609291742,-3.57063508250679,0.000356116741582497,0.0277038842164759,"down_in_tumor"
"ENSG00000211952.3","ENSG00000211952","IGHV4-28",863.859949885276,-2.40661291980413,0.673240410085616,-3.57467092549908,0.000350668666412473,0.0277038842164759,"down_in_tumor"
"ENSG00000211955.2","ENSG00000211955","IGHV3-33",3895.09110530638,-2.14319817513928,0.599415727803297,-3.57547871323554,0.000349587621259692,0.0277038842164759,"down_in_tumor"
"ENSG00000211964.3","ENSG00000211964","IGHV3-48",3706.95111227132,-2.03284588886272,0.56938172651701,-3.57026893240485,0.000356614912679903,0.0277038842164759,"down_in_tumor"
"ENSG00000243466.1","ENSG00000243466","IGKV1-5",6459.68873201429,-2.1614374963579,0.605828775673151,-3.56773660009178,0.000360078197230435,0.0278592208450686,"down_in_tumor"
"ENSG00000101680.17","ENSG00000101680","LAMA1",367.595675704855,-2.42681851812883,0.681487129459503,-3.56106287737756,0.000369356612199672,0.0284613943319691,"down_in_tumor"
"ENSG00000164270.20","ENSG00000164270","HTR4",219.482424414428,-2.59217019748449,0.728665048415649,-3.55742354202483,0.000374510056680182,0.0286267064610197,"down_in_tumor"
"ENSG00000253549.7","ENSG00000253549","",94.7359907442635,-2.80112055567818,0.789206249062875,-3.54928836283837,0.000386273826933927,0.0291744037620375,"down_in_tumor"
"ENSG00000170298.17","ENSG00000170298","LGALS9B",528.932960393572,-2.47562201412815,0.698799311474183,-3.5426795268381,0.00039608372087635,0.0296797695253526,"down_in_tumor"
"ENSG00000184564.11","ENSG00000184564","SLITRK6",339.715306816847,-2.62148272209819,0.739774097465548,-3.54362599485348,0.000394664680981115,0.0296797695253526,"down_in_tumor"
"ENSG00000111863.14","ENSG00000111863","ADTRP",2240.95388700546,-2.33825242909254,0.66105496405391,-3.53715281820628,0.000404465563733103,0.029856984117144,"down_in_tumor"
"ENSG00000196616.16","ENSG00000196616","ADH1B",3136.74641898625,-2.54963305981398,0.720410106691274,-3.53914115881026,0.000401431131933153,0.029856984117144,"down_in_tumor"
"ENSG00000211651.3","ENSG00000211651","IGLV1-44",2914.73506834126,-2.36819490798894,0.671407123924092,-3.52721146917215,0.00041996120174016,0.0305863121338564,"down_in_tumor"
"ENSG00000211666.2","ENSG00000211666","IGLV2-14",7241.00027616924,-2.28493339293551,0.647926180803592,-3.52653351667564,0.000421037869966394,0.0305863121338564,"down_in_tumor"
"ENSG00000211967.3","ENSG00000211967","IGHV3-53",392.903963322633,-2.46195914721963,0.698573525901026,-3.52426631691227,0.000424657202308483,0.0307140431022046,"down_in_tumor"
"ENSG00000082397.19","ENSG00000082397","EPB41L3",1743.4498038179,-2.23642977368881,0.635405505163518,-3.51968901042694,0.000432053068874191,0.0310014326325833,"down_in_tumor"
"ENSG00000118308.17","ENSG00000118308","IRAG2",447.834567310642,-2.20848385386931,0.627598398373091,-3.51894437524747,0.000433267539550631,0.0310014326325833,"down_in_tumor"
"ENSG00000186594.17","ENSG00000186594","MIR22HG",570.949585402293,-1.89358593417586,0.538414887554397,-3.51696429267949,0.000436512499415142,0.0311166382073723,"down_in_tumor"
"ENSG00000187193.10","ENSG00000187193","MT1X",1359.61262291563,-2.16092896144691,0.614762622518658,-3.51506237089313,0.000439650718930365,0.0312234034828419,"down_in_tumor"
"ENSG00000240505.9","ENSG00000240505","TNFRSF13B",123.759371741766,-3.09331380101339,0.881196915799602,-3.51035477491032,0.000447509181680037,0.0314392267082819,"down_in_tumor"
"ENSG00000170381.16","ENSG00000170381","SEMA3E",141.391423454267,-2.84361252888669,0.81099766514074,-3.50631407600071,0.000454358739329543,0.0316769592881289,"down_in_tumor"
"ENSG00000289474.2","ENSG00000289474","",378.149948062941,-2.75318102854695,0.785087156202236,-3.5068476242372,0.000453448726304241,0.0316769592881289,"down_in_tumor"
"ENSG00000253998.3","ENSG00000253998","IGKV2-29",1136.28662378099,-2.50793036713447,0.716175129784337,-3.501839512201,0.000462057852256145,0.0320961573065373,"down_in_tumor"
"ENSG00000128040.13","ENSG00000128040","SPINK2",35.8115148597489,-4.27362996622985,1.2222540899799,-3.49651516919868,0.000471377692629279,0.0323463444268017,"down_in_tumor"
"ENSG00000211934.3","ENSG00000211934","IGHV1-2",3199.86284488502,-2.2159562346216,0.633872047914604,-3.49590464181525,0.000472457508046596,0.0323463444268017,"down_in_tumor"
"ENSG00000136826.16","ENSG00000136826","KLF4",5861.79131751457,-2.17328861106125,0.623933192610153,-3.48320723564897,0.00049544468224771,0.0336778522757881,"down_in_tumor"
"ENSG00000211660.3","ENSG00000211660","IGLV2-23",4329.14919860018,-2.16284702354759,0.622057427773118,-3.47692500239133,0.000507199669910815,0.0343542039765571,"down_in_tumor"
"ENSG00000173175.17","ENSG00000173175","ADCY5",359.542946394026,-2.12323432281729,0.6118690757051,-3.47007947798397,0.000520304379717706,0.0343586426983365,"down_in_tumor"
"ENSG00000174236.4","ENSG00000174236","REP15",421.695692240782,-2.38614484465392,0.686855804057156,-3.47401132895625,0.000512739384569949,0.0343586426983365,"down_in_tumor"
"ENSG00000180875.6","ENSG00000180875","GREM2",689.231540468127,-2.30556696681634,0.664047082957367,-3.47199321552379,0.00051660939244797,0.0343586426983365,"down_in_tumor"
"ENSG00000294235.1","ENSG00000294235","",117.896606456547,-2.61275648054816,0.752821042188071,-3.47062094990624,0.000519256430957385,0.0343586426983365,"down_in_tumor"
"ENSG00000176928.8","ENSG00000176928","GCNT4",167.648543413249,-2.78062830429914,0.801955723439345,-3.46730900849971,0.000525697177787554,0.0345020496028638,"down_in_tumor"
"ENSG00000270550.1","ENSG00000270550","IGHV3-30",1641.82957536254,-2.44251678869297,0.704677821223812,-3.46614681933803,0.000527974883720727,0.0345324603500226,"down_in_tumor"
"ENSG00000239205.2","ENSG00000239205","",95.0162043057218,-3.02672247522827,0.874547633703988,-3.46090065147067,0.000538371455168031,0.0349720952430482,"down_in_tumor"
"ENSG00000127995.18","ENSG00000127995","CASD1",766.370062163956,-1.79758346353578,0.519730003164565,-3.45868711175138,0.000542815087929787,0.0351245480615753,"down_in_tumor"
"ENSG00000171714.14","ENSG00000171714","ANO5",224.218537828081,-2.34091430473483,0.676976276547572,-3.45789710190876,0.000544409272220077,0.0351245480615753,"down_in_tumor"
"ENSG00000138669.12","ENSG00000138669","PRKG2",202.3738430516,-2.72398658655858,0.788309708286966,-3.45547766052245,0.000549318710109554,0.0352813366469371,"down_in_tumor"
"ENSG00000170476.16","ENSG00000170476","MZB1",675.335808304083,-2.2635089672346,0.655606359423382,-3.45254272582926,0.000555329522088042,0.0352813366469371,"down_in_tumor"
"ENSG00000183476.13","ENSG00000183476","SH2D7",130.840870236843,-2.76845057571394,0.802363003152486,-3.45037167072346,0.000559815250742132,0.0352813366469371,"down_in_tumor"
"ENSG00000187699.11","ENSG00000187699","C2orf88",2079.96637734318,-2.32168102219709,0.672641073777107,-3.45158972995815,0.000557294417484811,0.0352813366469371,"down_in_tumor"
"ENSG00000197165.12","ENSG00000197165","SULT1A2",361.254960433934,-2.53056868124124,0.73325220257962,-3.4511572857723,0.000558188168950512,0.0352813366469371,"down_in_tumor"
"ENSG00000241351.3","ENSG00000241351","IGKV3-11",5543.41963386945,-2.16049776777865,0.625797545741123,-3.45239092495961,0.000555642073802104,0.0352813366469371,"down_in_tumor"
"ENSG00000289725.2","ENSG00000289725","",137.867848081239,-2.54463301719828,0.738196618289238,-3.44709384214661,0.000566651718403287,0.0353609251028516,"down_in_tumor"
"ENSG00000160191.19","ENSG00000160191","PDE9A",967.25912753546,-2.01111779853504,0.584223534045387,-3.44237724319198,0.000576625506870231,0.0358657296479121,"down_in_tumor"
"ENSG00000169432.19","ENSG00000169432","SCN9A",365.713946715554,-2.41860265911164,0.703006537099275,-3.44037008402683,0.000580919253842583,0.0360151014931136,"down_in_tumor"
"ENSG00000168748.14","ENSG00000168748","CA7",1903.88438104201,-5.29625754822714,1.54014824969568,-3.43879723869026,0.000584304692397784,0.0361073740597631,"down_in_tumor"
"ENSG00000124491.17","ENSG00000124491","F13A1",1644.14016943519,-2.12192140798497,0.618155799648306,-3.43266440142149,0.00059768140349105,0.0363672551632797,"down_in_tumor"
"ENSG00000130055.15","ENSG00000130055","GDPD2",274.841641823707,-2.40103467157145,0.699075214842613,-3.43458703812294,0.000593457455124847,0.0363672551632797,"down_in_tumor"
"ENSG00000211598.2","ENSG00000211598","IGKV4-1",7088.32130804681,-2.04731811099344,0.596359122284835,-3.4330289157807,0.000596878437917893,0.0363672551632797,"down_in_tumor"
"ENSG00000110887.9","ENSG00000110887","DAO",26.2858841151512,-4.55163750954691,1.32736086684876,-3.42908821800118,0.00060561264583895,0.0367089983702317,"down_in_tumor"
"ENSG00000070748.19","ENSG00000070748","CHAT",61.3514229827152,-3.17420176070796,0.925939250270838,-3.42808857036733,0.000607847112920859,0.0367274733340403,"down_in_tumor"
"ENSG00000188175.11","ENSG00000188175","HEPACAM2",1778.9051056439,-2.4542555139787,0.716737610843465,-3.42420360931039,0.000616604040625685,0.0370215290385762,"down_in_tumor"
"ENSG00000140297.14","ENSG00000140297","GCNT3",8737.85438067312,-2.2628631992928,0.661399071492628,-3.42132805567148,0.000623161150066695,0.0370644567788106,"down_in_tumor"
"ENSG00000163515.7","ENSG00000163515","RETNLB",95.9213745713434,-2.28630610210968,0.667972603406863,-3.42275430227052,0.000619900820916892,0.0370644567788106,"down_in_tumor"
"ENSG00000242766.1","ENSG00000242766","IGKV1D-17",300.303928494762,-2.64673504743822,0.773534293963665,-3.42161306627543,0.000622508357152446,0.0370644567788106,"down_in_tumor"
"ENSG00000211949.3","ENSG00000211949","IGHV3-23",13119.9141594073,-2.08863475399457,0.611038015692892,-3.41817481131046,0.000630426019336068,0.0373797458754623,"down_in_tumor"
"ENSG00000290662.2","ENSG00000290662","MT1JP",37.4845464164257,-4.19112519483755,1.22659941867141,-3.41686546645944,0.000633465752199686,0.0374433343528467,"down_in_tumor"
"ENSG00000115263.15","ENSG00000115263","GCG",1089.05867384077,-2.62276993402878,0.768073767528409,-3.41473702775791,0.00063843617828092,0.0376202965362872,"down_in_tumor"
"ENSG00000133800.10","ENSG00000133800","LYVE1",817.221280647122,-2.45598370408723,0.719739152585258,-3.41232472245742,0.000644113348104195,0.0378376831927998,"down_in_tumor"
"ENSG00000211670.2","ENSG00000211670","IGLV3-9",186.983201674145,-2.52835846391569,0.741957344786646,-3.40768708832276,0.000655159782146427,0.0382504789374017,"down_in_tumor"
